,Region,RegionCode,RegionName,T,Nuts0,Nuts1,sp61,tc,tc_ratio,tl_min,tl_mean,tl_max,sp61_n,sp61_d,tl_min_n,tl_min_d,tl_mean_n,tl_mean_d,tl_max_n,tl_max_d,tc_n,tc_d,tc_ratio_n,tc_ratio_d,sp61_resi_n,sp61_resi_d_alt,sp61_resi_regional_alt,sp61_resi_regional_alt_cont,key,population,empden,labprod,unemployment,tl_diff
281,R11,BE21,Prov_Antwerpen,2004,BE,BE2,10.120397088878848,2.004476026310375,1.7920893207488953,3.147809993730438,4.646519968873572,5.375322549904062,1.093249600596123,0.09324960059612297,1.0126451796668439,0.012645179666843864,1.0213386976858614,0.021338697685861385,1.020954404260928,0.020954404260927983,1.0185480826163926,0.018548082616392625,0.9958573490435093,-0.00414265095649069,1.093249600596123,0.09324960059612297,1.0,0.5743415408398748,BE212004,1668812,24.45916905444126,0.08153698931029434,5.3,2.2275125561736244
282,R12,BE22,Prov_Limburg_B,2004,BE,BE2,9.038476596246895,2.1511198967478067,2.199822709199095,3.1520692870519484,4.625685457148023,5.223333598759223,1.0215460163144625,0.021546016314462513,1.0133631736182838,0.013363173618283763,1.0112348740521278,0.011234874052127752,0.9941121377055772,-0.005887862294422841,1.0287449129364514,0.028744912936451428,1.0328701549881485,0.03287015498814849,1.0215460163144625,0.021546016314462513,0.0,-0.636236634724178,BE222004,805786,14.005847953216374,0.05595687444079928,5.9,2.0712643117072744
283,R13,BE23,Prov_OostVlaanderen,2004,BE,BE2,9.69894762127123,2.042888178545975,1.9140365259620846,3.1899922961399914,4.739834628138763,5.331710721836557,1.070277944748086,0.07027794474808591,1.0141067650323927,0.01410676503239272,1.0177355966709114,0.017735596670911402,1.0088788596276284,0.008878859627628355,1.0220234630399216,0.022023463039921642,1.0111516526300017,0.01115165263000173,1.070277944748086,0.07027794474808591,1.0,0.18650897284766793,BE232004,1373720,20.003394433129664,0.058972034617342614,4.1,2.1417184256965656
284,R14,BE24,Prov_Vlaams_Brabant,2004,BE,BE2,9.504193684932636,2.044814344902239,2.003661219108626,3.1596108680073693,4.574860932054896,5.221363959409949,1.0764855879874042,0.07648558798740424,1.0113715379652048,0.011371537965204848,1.0133300045191136,0.013330004519113592,1.0000934853317927,9.348533179265317e-05,1.019660781037536,0.01966078103753599,1.0073251016519593,0.00732510165195932,1.0764855879874042,0.07648558798740424,1.0,0.2913131817654161,BE242004,1031904,21.471428571428568,0.06725415834996673,4.4,2.0617530914025797
285,R15,BE25,Prov_WestVlaanderen,2004,BE,BE2,9.570060021248462,2.0844124986222203,1.8595239130017347,3.2036025694707337,4.763427161822696,5.4113506285983215,1.0650879668882252,0.06508796688822516,1.0135075186674576,0.013507518667457585,1.0170029971135257,0.01700299711352571,1.008633223201283,0.008633223201282902,1.0179348289395456,0.017934828939545566,1.0025266641141386,0.0025266641141385993,1.0650879668882252,0.06508796688822516,1.0,0.09888610166555023,BE252004,1135802,15.692848020434228,0.061382177009155645,3.2,2.2077480591275878
286,R16,BE31,Prov_Brabant_Wallon,2004,BE,BE3,8.467601336849217,2.1972893177513684,2.3196706351064447,3.1715312525266457,4.68943295336548,5.30035827189663,1.1147258817727923,0.1147258817727923,1.0103835216048507,0.010383521604850676,1.019786910252469,0.019786910252469037,1.012533313072868,0.01253331307286798,1.0108583160002544,0.010858316000254442,0.9815435638053627,-0.018456436194637327,1.1147258817727923,0.1147258817727923,1.0,0.9369275614023451,BE312004,360717,13.354720439963335,0.07180356897735073,7.0,2.128827019369984
287,R17,BE32,Prov_Hainaut,2004,BE,BE3,9.245853379623673,2.094158696538038,2.187253843491073,3.206709664136385,4.7096429226969665,5.38190877457048,1.0488593959477965,0.048859395947796536,1.0118600100352824,0.011860010035282365,1.0144773617035494,0.014477361703549407,1.0029046801760353,0.0029046801760352903,1.0240709572121294,0.024070957212129374,1.0181835744228063,0.01818357442280627,1.0488593959477965,0.048859395947796536,0.0,-0.17510234672085362,BE322004,1283200,11.608799363901404,0.05439525114155251,12.5,2.175199110434095
288,R18,BE33,Prov_Liege,2004,BE,BE3,9.14223329864775,2.1214010086266795,2.1409532871731054,3.1918330754113056,4.679699200590611,5.3391104986563915,1.0707002858071393,0.07070028580713927,1.0130438378614062,0.013043837861406171,1.0185382056929897,0.018538205692989695,1.0023627996832927,0.002362799683292671,1.0185525247550586,0.01855252475505864,1.0048736151940119,0.00487361519401186,1.0707002858071393,0.07070028580713927,1.0,0.19363939559928736,BE332004,1029605,9.586475942782835,0.05776101465002713,13.0,2.147277423245086
289,R19,BE34,Prov_Luxembourg_B,2004,BE,BE3,7.725783128607037,2.175349281700419,2.3123423592894126,3.149161612861297,4.685433517225691,5.434634425091736,1.0568140425810988,0.05681404258109879,1.0122324255234003,0.012232425523400314,1.015565575835709,0.015565575835708945,0.9948007937870451,-0.005199206212954888,1.0264072065164858,0.02640720651648576,1.017223740920057,0.017223740920057073,1.0568140425810988,0.05681404258109879,0.0,-0.04080331962099413,BE342004,254120,2.2104551599819735,0.04944913353720693,7.1,2.285472812230439
290,R20,BE35,Prov_Namur,2004,BE,BE3,8.296950652441188,2.174387707604344,2.3601879726240673,3.2012305143270083,4.737307404890553,5.352850914963945,1.056175699533393,0.056175699533393075,1.0106149338724402,0.010614933872440169,1.0136691502442432,0.0136691502442432,0.9981912492139025,-0.001808750786097546,1.0215893642983096,0.0215893642983096,1.015470582064613,0.015470582064613048,1.056175699533393,0.056175699533393075,0.0,-0.05158052371500522,BE352004,452856,4.781181619256017,0.050692448512585815,7.8,2.1516204006369364
291,R21,CZ01,Praha,2004,CZ,CZ0,9.326908170707638,2.1249390998681745,1.4396093626991768,4.070876209582564,5.44999072565234,6.206431668344883,1.057079124082543,0.05707912408254301,4.070876209582551,3.0708762095825506,1.0722163485412024,0.0722163485412024,0.9866093496335255,-0.013390650366474466,1.011991353956739,0.011991353956738893,1.0171059455511522,0.01710594555115219,1.057079124082543,0.05707912408254301,0.0,-0.03632792437250025,CZ012004,1158738,123.50030921459494,0.03996980470706059,3.9,2.135555458762319
292,R22,CZ02,Stredni_Cechy,2004,CZ,CZ0,8.59133469430237,2.1846684284002618,1.3803240674629214,4.228841648727733,5.668687499118012,6.373217503750892,1.103155068139436,0.10315506813943598,1.0039848440892145,0.003984844089214512,1.0099508645570816,0.009950864557081607,0.996893498437573,-0.0031065015624269776,1.008386107959048,0.008386107959047928,0.9966103594746777,-0.0033896405253223127,1.103155068139436,0.10315506813943598,1.0,0.7415764558978074,CZ022004,1135690,4.9935695185928815,0.019277487493051696,5.4,2.144375855023159
293,R23,CZ03,Jihozapad,2004,CZ,CZ0,8.536413364942678,2.176261639391734,1.4401220088483448,4.132129434759595,5.4692420000986735,6.148877968856764,1.109579857353385,0.10957985735338505,1.002715841808395,0.002715841808395014,1.012769613067691,0.012769613067691088,0.9931358244859297,-0.006864175514070259,1.0127468874357513,0.012746887435751253,0.9993556093010454,-0.0006443906989546111,1.109579857353385,0.10957985735338505,1.0,0.8500467601779151,CZ032004,1174257,3.2644930720332783,0.018389483129935394,5.8,2.016748534097169
294,R24,CZ04,Severozapad,2004,CZ,CZ0,8.399106713487905,2.156694724774001,1.394119992361368,4.184741966118499,5.50044692462294,6.363532964680184,1.06878504603451,0.06878504603451008,1.0047482568073405,0.0047482568073404785,1.0067258061247062,0.006725806124706191,0.9969279879272123,-0.003072012072787733,1.0110706275623584,0.011070627562358437,1.0061703753171107,0.006170375317110732,1.06878504603451,0.06878504603451008,1.0,0.1613042272399258,CZ042004,1121756,5.945894950352603,0.016768107893692978,12.1,2.178790998561685
295,R25,CZ05,Severovychod,2004,CZ,CZ0,8.65605314433336,2.2256202797604185,1.5214958173705273,4.167414059146104,5.452747680815583,6.111157134599474,1.0741216061382532,0.07412160613825325,1.001996133866559,0.0019961338665590578,1.0060582067641022,0.006058206764102181,0.9875584091923004,-0.012441590807699576,1.0176943572313257,0.01769435723132573,1.0208732265487526,0.020873226548752566,1.0741216061382532,0.07412160613825325,1.0,0.25140185986035907,CZ052004,1479468,5.5544225733560655,0.017125231311499487,6.7,1.9437430754533702
296,R26,CZ06,Jihovychod,2004,CZ,CZ0,8.815958253438376,2.1737297723192013,1.444623722243154,4.144180472433937,5.4665651012516046,6.160178266181642,1.064028621130042,0.06402862113004204,1.003686521108475,0.003686521108474894,1.005927296230329,0.005927296230328949,0.9878137381894307,-0.012186261810569254,1.017497932917052,0.017497932917051928,1.0187809076737937,0.0187809076737937,1.064028621130042,0.06402862113004204,1.0,0.08100107028141007,CZ062004,1641297,5.394674534659235,0.018238284942606348,7.9,2.0159977937477054
297,R27,CZ07,Stredni_Morava,2004,CZ,CZ0,8.40984719098071,2.1907964315749218,1.4679315328805058,4.151850497798982,5.4679667346273755,6.118854853065029,1.0733465520157441,0.07334655201574414,0.9996994513029104,-0.00030054869708961984,1.0109649826097153,0.010964982609715346,0.989158762695855,-0.01084123730414499,1.0168029954633517,0.016802995463351733,1.0149547799493543,0.014954779949354347,1.0733465520157441,0.07334655201574414,1.0,0.23831655017897882,CZ072004,1231188,6.015237715008151,0.016602636430678466,9.9,1.967004355266047
298,R28,CZ08,Moravskoslezko,2004,CZ,CZ0,8.465906519017288,2.1101885248126706,1.383534410404652,4.065287078230769,5.3943714905418645,6.186770131660559,1.1911579561477261,0.19115795614772613,0.9970150732280451,-0.0029849267719549433,1.0202410136946816,0.020241013694681564,1.023446495949573,0.023446495949573043,0.9968986771268731,-0.0031013228731269216,0.9603396398167545,-0.03966036018324548,1.1911579561477261,0.19115795614772613,1.0,2.2273372679509884,CZ082004,1252953,9.557887747385507,0.018008027788498648,14.6,2.12148305342979
299,R73,EE00,Eesti,2004,EE,EE0,8.462486530137658,1.945359211462505,1.339223204641202,3.7363499493392487,5.040684541888143,5.9629040258625245,1.0975139839924575,0.09751398399245748,0.9901927441715191,-0.009807255828480854,1.0279995295607887,0.02799952956078866,1.054118705658936,0.05411870565893606,1.0085562586292247,0.008556258629224711,0.9741024258466959,-0.02589757415330407,1.0975139839924575,0.09751398399245748,1.0,0.6463375159861358,EE002004,1366250,1.390909928163566,0.016185168018539975,10.2,2.226554076523276
300,R95,FI19,LansiSuomi,2004,FI,FI1,9.619614150145681,2.1013870484280543,2.0942339460574986,3.0857267145634495,4.605183877672836,5.3762615891250976,1.0275441698970802,0.027544169897080195,1.0053114992268097,0.005311499226809735,1.0117066997506212,0.011706699750621219,1.0024268350500796,0.0024268350500795677,1.0172751094603407,0.01727510946034072,1.0150768278621543,0.015076827862154252,1.0275441698970802,0.027544169897080195,0.0,-0.5349692588524881,FI192004,1325241,1.009846215092954,0.06044941376380629,11.0,2.290534874561648
301,R97,FI20,Aland,2004,FI,FI2,6.018133999844614,2.789153416889282,8.289145355902734,0.9999999999999987,4.114969741447704,5.239556815750271,1.0955203646211904,0.0955203646211904,0.9999999999999978,-2.220446049250313e-15,0.9890729136796422,-0.01092708632035777,1.034623866366887,0.03462386636688697,1.0223000469625612,0.02230004696256116,0.9596040053705743,-0.04039599462942567,1.0955203646211904,0.0955203646211904,1.0,0.6126790576898616,FI202004,26347,0.8778250900753357,0.07647388059701493,,4.239556815750273
302,R134,HU21,KozepDunantul,2004,HU,HU2,8.251092565268044,2.1240506667095396,2.028282568792166,3.2455388745934366,4.696536206597908,5.58432528146268,1.1017497152174904,0.10174971521749043,0.9707218850996975,-0.02927811490030252,0.9912983459254924,-0.008701654074507625,0.9933049099028526,-0.006695090097147416,0.9982814635470804,-0.001718536452919639,1.0569809220223119,0.056980922022311864,1.1017497152174904,0.10174971521749043,1.0,0.7178497539021362,HU212004,1112984,4.0892327066654675,0.019190321161460626,5.3,2.338786406869243
303,R135,HU22,NyugatDunantul,2004,HU,HU2,8.264615743062029,2.052867207610009,1.8420504150728088,3.2416117013692314,4.716986026502029,5.610321756236903,1.0082333094751472,0.008233309475147221,0.9670881534832163,-0.032911846516783694,0.9814142029437423,-0.018585797056257736,0.9805807373514814,-0.019419262648518565,1.009481267830472,0.009481267830472095,1.0908949533267533,0.09089495332675335,1.0082333094751472,0.008233309475147221,0.0,-0.8609962826387297,HU222004,1003185,3.7655574190131524,0.02040124238162213,4.4,2.368710054867672
304,R136,HU23,DelDunantul,2004,HU,HU2,7.925259559338038,2.1196850361975548,1.8548770113912032,3.4663403586977886,4.656979262633877,5.5247475664525325,1.1591264063046391,0.15912640630463915,1.037728143094007,0.03772814309400707,0.9916998694684475,-0.008300130531552541,0.9829054493784286,-0.01709455062157139,1.0340485182507744,0.03404851825077437,1.0156387849077753,0.01563878490777526,1.1591264063046391,0.15912640630463915,1.0,1.686545680500999,HU232004,983612,2.494883195708942,0.016166760961810467,6.9,2.058407207754744
305,R137,HU31,eszakMagyarorszag,2004,HU,HU3,8.130019759701455,2.1730869337409624,1.9121809495352062,3.5375583392127394,4.770538880120448,5.630773070925974,1.2411913422166547,0.24119134221665472,1.0610381375697664,0.06103813756976639,1.0102932419441246,0.01029324194412462,1.0003443984376645,0.00034439843766453926,1.0436166900666728,0.04361669006667279,1.010142107671882,0.01014210767188195,1.2411913422166547,0.24119134221665472,1.0,3.0720555038859136,HU312004,1280040,3.1891288160833953,0.015750618725192622,9.5,2.0932147317132346
306,R138,HU32,eszakAlfold,2004,HU,HU3,8.344791842606712,2.077592120122499,1.7021622627709787,3.5019527160251003,4.777563075954482,5.649797849944601,1.171293682845173,0.171293682845173,1.0386478266778738,0.03864782667787381,0.9957922478362907,-0.004207752163709277,0.9877551747677809,-0.012244825232219148,1.025764517820604,0.02576451782060407,0.997886440817191,-0.0021135591828089773,1.171293682845173,0.171293682845173,1.0,1.8919669238542423,HU322004,1547003,2.954481358226634,0.016308132875143187,6.8,2.147845133919501
307,R139,HU33,DelAlfold,2004,HU,HU3,8.236318979787058,2.106059601468327,1.791484936994069,3.4314258110074225,4.720315587296946,5.563370756245194,1.1894151404302065,0.18941514043020646,1.0192552385037548,0.019255238503754768,0.9939384220848728,-0.006061577915127181,0.9870658329645968,-0.012934167035403177,1.0231377171608382,0.023137717160838234,0.9999826602656545,-1.733973434547842e-05,1.1894151404302065,0.18941514043020646,1.0,2.197913150693869,HU332004,1360214,2.655542832215497,0.016371088295687886,6.2,2.131944945237772
308,R142,ITC1,Piemonte,2004,IT,ITC,11.058640477607144,1.9139047753003031,1.325681942216919,3.398072912573646,5.040396191454052,5.881668168077778,1.0420856351018892,0.04208563510188923,0.9327265410304085,-0.06727345896959147,0.9787427092829283,-0.02125729071707172,0.9838352231313142,-0.016164776868685782,1.008054388054154,0.008054388054153927,1.0434246065498078,0.04342460654980784,1.0420856351018892,0.04208563510188923,0.0,-0.28946437100034317,ITC12004,4254443,7.240949316170554,0.06442998722293206,5.4,2.483595255504132
309,R143,ITC2,Valle_dAosta_Vallee_dAoste,2004,IT,ITC,7.6311684427363,2.6632255919654533,3.93293927784063,3.531457705310977,4.796102274362494,5.4473617630472475,1.051571441512104,0.05157144151210402,1.051065486405797,0.05106548640579689,0.9839227190252514,-0.016077280974748587,0.9862834531735775,-0.013716546826422538,0.9919620894282383,-0.00803791057176173,0.9487807580988998,-0.051219241901100165,1.051571441512104,0.05157144151210402,0.0,-0.1293146332588689,ITC22004,121555,1.7381907996295152,0.07385879218472469,,1.9159040577362707
310,R144,ITC3,Liguria,2004,IT,ITC,10.00786201615239,2.654908517302804,3.467987744256637,3.3124988379873956,5.031561680139239,5.554457115757101,1.0518997117620361,0.051899711762036116,1.0065924239318573,0.0065924239318573274,1.0036158771493948,0.0036158771493948194,0.9916198197738265,-0.008380180226173484,1.0305939365231773,0.030593936523177323,1.0778466297665918,0.07784662976659185,1.0518997117620361,0.051899711762036116,0.0,-0.12377241658677444,ITC32004,1569018,11.457786116322703,0.06951293597511053,5.4,2.2419582777697054
311,R145,ITC4,Lombardia,2004,IT,ITC,11.969931612632575,2.0097896877844783,1.5767216940592927,3.3607116125166563,4.903104245675508,5.625088781696931,1.0339907519779543,0.033990751977954314,0.9837279755487778,-0.016272024451222222,1.0191483898462,0.01914838984619993,1.0055345510676004,0.005534551067600368,1.0020376038656265,0.0020376038656264583,0.9565635704633291,-0.04343642953667093,1.0339907519779543,0.033990751977954314,0.0,-0.42613102360565475,ITC42004,9157211,18.045614035087716,0.07412668918918919,3.8,2.2643771691802748
312,R155,ITF1,Abruzzo,2004,IT,ITF,9.495031831289051,2.8839610342771356,4.645445299294113,3.387395103324656,4.991255782601586,5.562479848194097,0.9917716593882799,-0.008228340611720064,0.9884580030502246,-0.011541996949775424,0.9934645882896788,-0.006535411710321237,0.9910600124023436,-0.008939987597656351,0.9948968459553984,-0.005103154044601599,1.0130397248980705,0.013039724898070482,0.9917716593882799,-0.008228340611720064,0.0,-1.1389198275852914,ITF12004,1273992,4.422190879172543,0.056034509887305975,7.9,2.175084744869441
