DATAFLOW,LAST UPDATE,freq,na_item,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,BE35,2010,96.7,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,BEZZ,2000,200.4,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,BEZZ,2001,201.8,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,BEZZ,2002,189.3,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,BEZZ,2003,157.8,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,BEZZ,2004,111.4,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,BEZZ,2005,90.4,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,BEZZ,2006,85.5,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,BEZZ,2007,84.4,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,BEZZ,2008,85.6,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,BEZZ,2009,87.1,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,BEZZ,2010,103.9,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,BG31,2000,105.8,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,BG31,2001,108.2,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,BG31,2002,111.1,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,BG31,2003,109.3,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,BG31,2004,108.3,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,BG31,2005,111.9,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,BG31,2006,109.9,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,BG31,2007,111.1,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,BG31,2008,113.4,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,BG31,2009,108.8,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,BG31,2010,105.5,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,BG32,2000,79.1,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,BG32,2001,83.7,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,BG32,2002,92.4,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,BG32,2003,89.3,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,BG32,2004,90.1,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,BG32,2005,95,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,BG32,2006,96.1,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,BG32,2007,98.1,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,BG32,2008,100.8,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,BG32,2009,97.8,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,BG32,2010,96.9,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,BG33,2000,67,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,BG33,2001,67.5,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,BG33,2002,72.1,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,BG33,2003,74.8,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,BG33,2004,77.7,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,BG33,2005,82.2,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,BG33,2006,88.6,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,BG33,2007,92.7,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,BG33,2008,98.6,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,BG33,2009,93.4,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,BG33,2010,94.9,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,BG34,2000,73.8,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,BG34,2001,69.9,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,BG34,2002,71.2,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,BG34,2003,76.1,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,BG34,2004,79.7,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,BG34,2005,85.5,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,BG34,2006,85.4,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,BG34,2007,84.7,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,BG34,2008,90.8,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,BG34,2009,90.2,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,BG34,2010,91.1,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,BG41,2000,44.2,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,BG41,2001,48.3,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,BG41,2002,54,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,BG41,2003,57.2,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,BG41,2004,61.4,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,BG41,2005,66.1,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,BG41,2006,75.2,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,BG41,2007,84.9,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,BG41,2008,92,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,BG41,2009,93,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,BG41,2010,96.1,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,BG42,2000,64.9,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,BG42,2001,67.8,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,BG42,2002,70.9,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,BG42,2003,75.9,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,BG42,2004,80.4,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,BG42,2005,85,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,BG42,2006,89.1,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,BG42,2007,90.7,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,BG42,2008,93,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,BG42,2009,92.3,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,BG42,2010,93.9,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,CY00,2000,78.1,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,CY00,2001,81.2,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,CY00,2002,84.2,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,CY00,2003,86.4,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,CY00,2004,90.8,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,CY00,2005,95.2,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,CY00,2006,99.7,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,CY00,2007,104.8,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,CY00,2008,108.6,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,CY00,2009,106.4,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,CY00,2010,108.9,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,CZ01,2000,57.2,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,CZ01,2001,60.2,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,CZ01,2002,62.6,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,CZ01,2003,66,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,CZ01,2004,70.6,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,CZ01,2005,76.2,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,CZ01,2006,80.4,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,CZ01,2007,87.7,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,CZ01,2008,90.6,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,CZ01,2009,85.1,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,CZ01,2010,89.3,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,CZ02,2000,57.6,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,CZ02,2001,59.5,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,CZ02,2002,63.2,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,CZ02,2003,63.7,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,CZ02,2004,67.3,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,CZ02,2005,70.8,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,CZ02,2006,81.1,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,CZ02,2007,87,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,CZ02,2008,94.6,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,CZ02,2009,88,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,CZ02,2010,89,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,CZ03,2000,73.3,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,CZ03,2001,74.8,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,CZ03,2002,75.3,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,CZ03,2003,77.3,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,CZ03,2004,82.8,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,CZ03,2005,88.1,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,CZ03,2006,94.6,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,CZ03,2007,95.2,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,CZ03,2008,94.6,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,CZ03,2009,91.7,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,CZ03,2010,94.8,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,CZ04,2000,81.9,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,CZ04,2001,81.6,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,CZ04,2002,82.5,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,CZ04,2003,86.1,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,CZ04,2004,86.1,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,CZ04,2005,90.6,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,CZ04,2006,97.8,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,CZ04,2007,99.7,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,CZ04,2008,100.9,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,CZ04,2009,100.5,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,CZ04,2010,97.2,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,CZ05,2000,70.3,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,CZ05,2001,71.7,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,CZ05,2002,72.2,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,CZ05,2003,72.3,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,CZ05,2004,75.7,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,CZ05,2005,81.5,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,CZ05,2006,87.5,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,CZ05,2007,91.1,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,CZ05,2008,94.3,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,CZ05,2009,89.8,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,CZ05,2010,93.4,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,CZ06,2000,65.4,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,CZ06,2001,68.1,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,CZ06,2002,68.7,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,CZ06,2003,71,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,CZ06,2004,74,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,CZ06,2005,78.9,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,CZ06,2006,83.9,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,CZ06,2007,89.1,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,CZ06,2008,93.5,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,CZ06,2009,88.2,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,CZ06,2010,90.7,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,CZ07,2000,65.6,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,CZ07,2001,67.3,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,CZ07,2002,67.7,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,CZ07,2003,70.2,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,CZ07,2004,73.9,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,CZ07,2005,78.3,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,CZ07,2006,83.8,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,CZ07,2007,87.7,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,CZ07,2008,93.2,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,CZ07,2009,88.8,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,CZ07,2010,92,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,CZ08,2000,83.3,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,CZ08,2001,85.4,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,CZ08,2002,85.4,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,CZ08,2003,86.1,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,CZ08,2004,86.8,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,CZ08,2005,93.4,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,CZ08,2006,98.1,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,CZ08,2007,99.9,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,CZ08,2008,100.7,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,CZ08,2009,92.3,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,CZ08,2010,95.6,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,DE11,2000,78.5,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,DE11,2001,82.3,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,DE11,2002,81.1,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,DE11,2003,81.5,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,DE11,2004,81.1,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,DE11,2005,80.4,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,DE11,2006,86.7,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,DE11,2007,91.1,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,DE11,2008,89.8,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,DE11,2009,79.1,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,DE11,2010,87.2,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,DE12,2000,82.1,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,DE12,2001,84.7,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,DE12,2002,85,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,DE12,2003,84.3,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,DE12,2004,85.1,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,DE12,2005,86.5,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,DE12,2006,91.3,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,DE12,2007,94.4,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,DE12,2008,96.1,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,DE12,2009,87.9,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,DE12,2010,92.8,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,DE13,2000,81.6,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,DE13,2001,83.1,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,DE13,2002,82.7,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,DE13,2003,82.4,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,DE13,2004,83.7,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,DE13,2005,84.5,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,DE13,2006,89.4,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,DE13,2007,92,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,DE13,2008,93.7,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,DE13,2009,85.3,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,DE13,2010,90.4,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,DE14,2000,77.3,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,DE14,2001,79.5,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,DE14,2002,79.2,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,DE14,2003,79.3,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,DE14,2004,81.5,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,DE14,2005,82.7,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,DE14,2006,87,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,DE14,2007,90.9,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,DE14,2008,93.1,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,DE14,2009,83.1,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,DE14,2010,90,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,DE21,2000,74.3,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,DE21,2001,77.4,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,DE21,2002,77.8,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,DE21,2003,76.5,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,DE21,2004,78.5,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,DE21,2005,79.6,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,DE21,2006,83,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,DE21,2007,86.8,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,DE21,2008,85.8,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,DE21,2009,82.3,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,DE21,2010,86.2,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,DE22,2000,74.5,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,DE22,2001,78.4,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,DE22,2002,79.4,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,DE22,2003,78.5,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,DE22,2004,81.5,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,DE22,2005,82.3,
ESTAT:NAMA_10R_2GVAGR(1.0),11/04/23 23:00:00,A,B1G,I15,DE22,2006,84.5,
